,file,index,start,end,label2a,label2b,label6,label7,split
3064,226601,15,35.301,42.427,1,1,0,1,2
3065,226601,16,42.325,45.66,0,-1,3,-2,2
3066,226601,17,44.66,49.252,0,-1,0,-1,2
3067,226601,18,48.671,52.444,1,1,0,2,2
3068,226640,0,0.0,4.683,1,1,0,1,2
3069,226640,1,3.992,13.194,1,0,0,0,2
3070,226640,2,13.351,25.206,1,0,1,0,2
3071,226640,3,24.935,30.305,1,1,1,1,2
3072,226640,4,29.754,35.583,0,-1,0,-2,2
3073,226640,5,35.022,44.323,0,-1,1,-2,2
3074,226640,6,43.692,47.236,0,-1,0,-1,2
3075,226640,7,46.446,62.232,1,1,0,2,2
3076,226640,8,61.741,72.718,0,-1,0,-1,2
3077,226640,9,72.736,76.35,1,0,0,0,2
3078,22689,0,0.0,15.239,1,0,2,0,2
3079,22689,1,14.688,21.185,0,-1,2,-2,2
3080,22689,2,66.69,71.102,0,-1,2,-2,2
3081,22689,3,70.102,79.283,0,-1,2,-2,2
3082,22689,4,22.091,30.105,0,-1,2,-1,2
3083,22689,5,29.105,33.338,0,-1,2,-2,2
3084,22689,6,34.932,46.318,1,0,2,0,2
3085,22689,7,45.318,53.382,0,-1,2,-2,2
3086,22689,8,52.462,62.122,0,-1,2,-2,2
3087,22689,9,61.372,63.878,1,0,2,0,2
3088,22689,10,62.878,65.704,0,-1,2,-1,2
3089,22689,11,65.313,67.69,0,-1,4,-2,2
3090,227173,0,0.0,7.836,1,1,1,1,0
3091,227173,1,7.714,18.721,0,-1,1,-2,0
3092,227173,2,66.71,69.436,1,0,1,0,0
3093,227173,3,69.194,74.055,0,-1,1,-1,0
3094,227173,4,73.055,78.515,0,-1,1,-1,0
3095,227173,5,78.932,84.591,1,0,1,0,0
3096,227173,6,84.37,96.355,0,-1,1,-3,0
3097,227173,7,95.355,100.605,0,-1,1,-2,0
3098,227173,8,100.104,104.027,0,-1,1,-2,0
3099,227173,9,19.128,21.395,0,-1,1,-3,0
3100,227173,10,21.233,32.58,1,0,1,0,0
3101,227173,11,31.58,36.221,1,1,1,1,0
3102,227173,12,35.561,42.268,0,-1,1,-1,0
3103,227173,13,41.796,47.456,0,-1,1,-1,0
3104,227173,14,47.663,58.99,0,-1,0,-1,0
3105,227173,15,58.518,65.305,0,-1,1,-2,0
3106,227173,16,65.293,67.71,0,-1,1,-2,0
3107,227416,0,0.0,8.993,1,0,1,0,0
3108,227416,1,8.492,14.102,1,0,1,0,0
3109,227416,2,78.004,87.704,1,0,1,0,0
3110,227416,3,87.842,91.685,1,0,0,0,0
3111,227416,4,90.685,98.071,1,1,0,3,0
3112,227416,5,14.449,23.48,1,1,0,2,0
3113,227416,6,22.909,38.845,1,0,0,0,0
3114,227416,7,38.733,53.293,1,0,0,0,0
3115,227416,8,52.741,60.586,1,0,1,0,0
3116,227416,9,60.374,63.39,1,1,1,3,0
3117,227416,10,63.188,66.243,1,1,1,1,0
3118,227416,11,65.991,74.105,1,1,0,3,0
3119,227416,12,74.312,78.326,1,0,1,0,0
3120,227426,0,0.071,6.928,1,0,1,0,0
3121,227426,1,6.936,16.237,0,-1,1,-1,0
3122,227426,2,56.503,61.703,0,-1,1,-1,0
3123,227426,3,61.073,63.15,0,-1,1,-1,0
3124,227426,4,62.15,65.794,0,-1,1,-2,0
3125,227426,5,66.081,70.972,0,-1,1,-3,0
3126,227426,6,70.601,74.454,0,-1,1,-3,0
3127,227426,7,74.632,77.607,1,0,1,0,0
3128,227426,8,77.156,80.381,1,0,0,0,0
3129,227426,9,80.129,86.776,1,1,1,1,0
3130,227426,10,86.595,90.458,0,-1,1,-2,0
3131,227426,11,89.458,92.952,0,-1,1,-3,0
3132,227426,12,15.805,19.3,0,-1,1,-1,0
3133,227426,13,19.128,22.183,1,1,0,3,0
3134,227426,14,21.183,25.576,1,1,1,2,0
3135,227426,15,24.576,29.646,1,1,1,1,0
3136,227426,16,29.305,32.49,0,-1,1,-3,0
3137,227426,17,31.49,35.922,1,0,1,0,0
3138,227426,18,35.401,43.445,1,0,1,0,0
3139,227426,19,43.473,56.385,1,0,1,0,0
3140,22821,0,0.341,3.266,1,0,0,0,0
3141,22821,1,2.705,16.117,1,1,0,2,0
3142,22821,2,46.496,47.685,1,0,1,0,0
3143,22821,3,46.685,49.272,1,1,0,1,0
3144,22821,4,48.272,52.454,1,1,0,2,0
3145,22821,5,53.091,56.535,1,1,0,1,0
3146,22821,6,55.535,58.64,1,0,3,0,0
3147,22821,7,57.9,60.785,1,1,0,1,0
3148,22821,8,60.215,63.439,1,1,0,2,0
3149,22821,9,62.439,64.507,1,1,0,2,0
3150,22821,10,64.465,75.133,1,1,0,2,0
3151,22821,11,16.364,18.332,1,0,0,0,0
3152,22821,12,17.761,19.789,1,0,0,0,0
3153,22821,13,19.078,26.314,1,1,5,1,0
3154,22821,14,25.783,28.279,1,0,0,0,0
3155,22821,15,28.217,33.607,1,1,0,2,0
3156,22821,16,32.667,34.834,1,1,0,2,0
3157,22821,17,34.543,38.646,1,0,0,0,0
3158,22821,18,38.324,45.879,1,1,0,2,0
3159,22880,0,0.091,5.272,1,0,0,0,0
3160,22880,1,4.651,10.669,1,0,0,0,0
3161,22880,2,54.059,56.645,1,0,0,0,0
3162,22880,3,10.178,13.024,1,0,1,0,0
3163,22880,4,12.792,23.71,1,1,0,1,0
3164,22880,5,23.977,26.364,0,-1,4,-2,0
3165,22880,6,26.79,37.119,0,-1,1,-1,0
3166,22880,7,36.488,39.953,1,1,0,2,0
3167,22880,8,39.342,43.245,1,1,0,3,0
3168,22880,9,42.944,49.441,1,1,0,1,0
3169,22880,10,48.9,54.21,1,0,0,0,0
3170,229090,0,0.0,5.411,1,1,0,1,0
3171,229090,1,4.621,7.826,0,-1,1,-3,0
3172,229090,2,71.399,79.453,0,-1,3,-1,0
3173,229090,3,79.112,84.781,0,-1,1,-1,0
3174,229090,4,85.487,89.4,1,0,2,0,0
3175,229090,5,91.603,99.737,0,-1,5,-2,0
3176,229090,6,98.927,105.384,0,-1,4,-3,0
3177,229090,7,105.851,118.684,0,-1,1,-3,0
3178,229090,8,117.684,122.974,1,1,1,1,0
3179,229090,9,122.902,128.881,1,1,0,3,0
3180,229090,10,130.046,137.371,0,-1,4,-2,0
3181,229090,11,137.449,141.582,0,-1,1,-2,0
3182,229090,12,8.412,14.91,0,-1,2,-3,0
3183,229090,13,140.712,143.517,0,-1,1,-1,0
3184,229090,14,144.313,152.068,0,-1,0,-1,0
3185,229090,15,151.258,155.8,0,-1,1,-1,0
3186,229090,16,13.91,16.516,0,-1,0,-1,0
3187,229090,17,15.636,19.469,0,-1,1,-2,0
3188,229090,18,20.944,28.279,0,-1,2,-1,0
3189,229090,19,28.217,40.192,0,-1,2,-2,0
3190,229090,20,39.921,41.819,0,-1,0,-1,0
3191,229090,21,43.822,52.554,0,-1,4,-2,0
3192,229090,22,51.863,72.399,1,0,1,0,0
3193,229903,0,0.0,4.763,1,0,0,0,0
3194,229903,1,6.347,13.144,1,0,2,0,0
3195,229903,2,12.573,16.237,1,0,2,0,0
3196,229903,3,15.915,30.824,1,0,0,0,0
3197,229903,4,29.854,39.584,0,-1,1,-2,0
3198,229903,5,39.771,53.622,0,-1,2,-3,0
3199,229903,6,53.51,63.739,0,-1,4,-3,0
3200,229967,0,0.0,1.341,1,0,0,0,0
3201,229967,1,1.288,5.252,1,0,2,0,0
3202,229967,2,77.385,80.511,0,-1,1,-2,0
3203,229967,3,5.309,10.19,1,1,2,1,0
3204,229967,4,9.24,22.363,1,0,2,0,0
3205,229967,5,22.42,37.219,0,-1,1,-2,0
3206,229967,6,36.249,40.302,0,-1,4,-2,0
3207,229967,7,40.35,55.537,0,-1,2,-2,0
3208,229967,8,55.226,59.538,0,-1,0,-1,0
3209,229967,9,58.538,71.771,0,-1,1,-2,0
3210,229967,10,70.95,78.366,0,-1,2,-1,0
3211,230252,0,0.0,4.304,1,0,0,0,0
3212,230252,1,3.543,8.913,1,0,1,0,0
3213,230252,2,59.536,64.886,1,1,3,1,0
3214,230252,3,64.225,69.216,0,-1,1,-1,0
3215,230252,4,68.705,71.391,1,1,0,1,0
3216,230252,5,70.391,73.666,0,-1,4,-1,0
3217,230252,6,73.504,77.098,0,-1,1,-2,0
3218,230252,7,9.759,15.868,1,1,0,2,0
3219,230252,8,15.736,18.581,1,0,2,0,0
3220,230252,9,18.11,23.061,0,-1,2,-2,0
3221,230252,10,22.68,28.908,0,-1,2,-1,0
3222,230252,11,29.834,38.885,0,-1,1,-1,0
3223,230252,12,39.282,53.702,0,-1,4,-2,0
3224,230252,13,53.37,56.535,0,-1,4,-1,0
3225,230252,14,56.303,60.017,0,-1,0,-2,0
3226,231025,0,0.001360544218,3.15646258503,1,1,0,2,0
3227,231025,1,2.41587301587,4.47346938776,1,0,0,0,0
3228,231025,2,34.7523809524,36.4907029478,0,-1,0,-1,0
3229,231025,3,36.3587301587,41.1401360544,0,-1,4,-2,0
3230,231025,4,41.6965986395,57.1138321995,1,1,0,1,0
3231,231025,5,56.4430839002,75.6217687075,1,1,0,1,0
3232,231025,6,75.1605442177,77.9764172336,0,-1,0,-2,0
3233,231025,7,77.1859410431,85.8784580499,0,-1,0,-1,0
3234,231025,8,85.4770975057,91.9346938776,0,-1,0,-1,0
3235,231025,9,91.1741496599,97.412244898,0,-1,0,-2,0
3236,231025,10,97.2802721088,104.196825397,0,-1,0,-1,0
3237,231025,11,5.77823129252,15.9873015873,1,1,0,3,0
3238,231025,12,15.3065759637,20.1278911565,0,-1,0,-1,0
3239,231025,13,19.4471655329,28.4888888889,1,1,0,3,0
3240,231025,14,27.7083900227,29.8857142857,1,0,0,0,0
3241,231025,15,29.1551020408,30.7836734694,1,1,0,1,0
3242,231025,16,31.5396825397,34.2358276644,1,0,0,0,0
3243,231025,17,33.9342403628,35.3832199546,0,-1,0,-1,0
3244,233171,0,0.54,9.322,1,1,2,1,0
3245,233171,1,9.32,21.066,0,-1,2,-2,0
3246,233171,2,20.814,38.915,1,0,1,0,0
3247,233171,3,38.644,44.014,0,-1,1,-1,0
3248,233171,4,43.014,47.645,0,-1,2,-1,0
3249,233171,5,47.444,63.459,0,-1,2,-1,0
3250,233171,6,63.687,78.675,0,-1,1,-3,0
3251,233171,7,79.241,81.808,0,-1,1,-2,0
3252,233356,0,0.8,2.408,1,1,0,1,0
3253,233356,1,1.857,5.481,1,1,0,1,0
3254,233356,2,65.024,78.146,0,-1,0,-1,0
3255,233356,3,77.356,79.353,1,0,0,0,0
3256,233356,4,5.649,23.54,1,1,0,2,0
3257,233356,5,22.839,26.733,1,1,0,2,0
3258,233356,6,27.539,34.475,1,1,0,2,0
3259,233356,7,33.954,39.135,1,0,0,0,0
3260,233356,8,39.122,43.595,1,1,0,1,0
3261,233356,9,45.199,48.404,0,-1,0,-3,0
3262,233356,10,47.713,58.481,0,-1,0,-1,0
3263,233356,11,57.481,65.804,0,-1,0,-3,0
3264,233366,0,0.311,1.65,1,1,0,1,0
3265,233366,1,0.65,6.808,0,-1,1,-1,0
3266,233366,2,6.487,18.951,1,1,0,1,0
3267,233366,3,19.896,29.078,0,-1,1,-1,0
3268,233366,4,28.078,39.125,0,-1,4,-2,0
3269,233366,5,39.921,57.812,0,-1,0,-1,0
3270,233366,6,57.012,69.426,0,-1,1,-2,0
3271,233366,7,68.426,73.676,0,-1,1,-2,0
3272,233389,0,0.0,0.802,1,0,0,0,0
3273,233389,1,0.69,5.381,1,0,0,0,0
3274,233389,2,5.668,11.927,1,0,0,0,0
3275,233389,3,13.002,35.702,1,0,0,0,0
3276,233389,4,37.267,63.829,1,1,0,1,0
3277,233389,5,65.303,81.788,0,-1,0,-1,0
3278,233389,6,82.025,104.596,1,1,0,2,0
3279,233939,0,0.0,4.015,1,1,2,1,2
3280,233939,1,3.015,5.94,1,0,0,0,2
3281,233939,2,57.102,62.162,0,-1,4,-2,2
3282,233939,3,62.619,65.555,0,-1,1,-1,2
3283,233939,4,65.034,71.78,0,-1,1,-1,2
3284,233939,5,71.11,76.111,0,-1,4,-3,2
3285,233939,6,75.111,79.333,0,-1,2,-3,2
3286,233939,7,78.333,80.62,0,-1,4,-3,2
3287,233939,8,81.546,85.23,1,0,2,0,2
3288,233939,9,5.579,11.138,1,0,1,0,2
3289,233939,10,10.468,12.695,0,-1,2,-3,2
3290,233939,11,11.695,14.201,0,-1,1,-2,2
3291,233939,12,14.419,25.316,1,0,1,0,2
3292,233939,13,24.585,33.039,0,-1,4,-3,2
3293,233939,14,32.039,34.904,0,-1,1,-2,2
3294,233939,15,33.904,42.866,0,-1,4,-2,2
3295,233939,16,44.001,58.102,0,-1,2,-3,2
3296,234046,0,0.051,8.814,1,1,2,1,2
3297,234046,1,9.031,24.698,1,0,2,0,2
3298,234046,2,93.359,97.961,0,-1,1,-1,2
3299,234046,3,96.961,99.577,0,-1,1,-3,2
3300,234046,4,100.104,102.461,0,-1,1,-2,2
3301,234046,5,101.71,108.008,0,-1,1,-2,2
3302,234046,6,108.255,113.785,0,-1,2,-3,2
3303,234046,7,114.381,123.124,0,-1,0,-1,2
3304,234046,8,122.303,124.98,0,-1,4,-2,2
3305,234046,9,124.299,136.703,0,-1,1,-1,2
3306,234046,10,137.319,140.873,0,-1,1,-2,2
3307,234046,11,140.811,145.712,1,0,1,0,2
3308,234046,12,24.765,42.288,1,1,0,1,2
3309,234046,13,41.288,47.296,0,-1,3,-1,2
3310,234046,14,47.414,51.766,1,0,1,0,2
3311,234046,15,51.225,54.081,0,-1,1,-1,2
3312,234046,16,53.46,60.566,0,-1,0,-1,2
3313,234046,17,60.294,65.874,0,-1,3,-1,2
3314,234046,18,66.54,69.745,1,0,1,0,2
3315,234046,19,68.745,93.691,1,1,0,1,2
3316,234053,0,0.231,1.68,1,1,0,1,0
3317,234053,1,0.68,5.441,1,0,0,0,0
3318,234053,2,37.676,43.016,1,0,0,0,0
3319,234053,3,42.016,48.114,1,1,0,1,0
3320,234053,4,47.114,52.903,1,1,0,1,0
3321,234053,5,52.033,53.891,0,-1,1,-1,0
3322,234053,6,52.891,55.607,1,1,0,1,0
3323,234053,7,54.607,58.141,1,1,0,1,0
3324,234053,8,57.77,66.313,1,0,0,0,0
3325,234053,9,65.313,68.149,1,0,0,0,0
3326,234053,10,67.149,72.978,1,0,0,0,0
3327,234053,11,71.978,74.554,0,-1,0,-1,0
3328,234053,12,4.751,8.195,1,1,0,1,0
3329,234053,13,73.554,76.021,0,-1,0,-1,0
3330,234053,14,75.32,77.777,1,1,0,1,0
3331,234053,15,77.066,79.583,1,1,0,3,0
3332,234053,16,78.583,81.359,1,1,0,2,0
3333,234053,17,80.359,82.885,1,1,0,3,0
3334,234053,18,81.885,85.908,1,1,0,3,0
3335,234053,19,85.307,88.263,1,1,0,3,0
3336,234053,20,7.903,10.041,1,1,0,2,0
3337,234053,21,9.041,18.242,1,1,0,1,0
3338,234053,22,17.472,22.423,1,1,0,1,0
3339,234053,23,23.049,29.995,1,1,0,1,0
3340,234053,24,29.305,32.4,1,1,0,2,0
3341,234053,25,31.999,36.85,1,0,0,0,0
3342,234053,26,35.85,38.676,1,1,0,1,0
3343,234587,0,0.0,3.566,1,1,0,1,0
3344,234587,1,2.905,10.779,1,0,0,0,0
3345,234587,2,38.474,41.25,1,1,0,3,0
3346,234587,3,40.25,48.982,1,1,0,1,0
3347,234587,4,48.282,53.502,1,1,0,1,0
3348,234587,5,52.891,65.465,1,0,0,0,0
3349,234587,6,64.465,69.705,1,0,0,0,0
3350,234587,7,68.965,71.731,1,1,0,1,0
3351,234587,8,71.249,75.083,1,1,0,1,0
3352,234587,9,74.552,76.869,1,1,0,1,0
3353,234587,10,76.228,79.722,1,1,0,3,0
3354,234587,11,78.722,82.197,1,1,0,2,0
3355,234587,12,10.298,15.229,1,1,0,1,0
3356,234587,13,81.217,85.739,1,1,0,2,0
3357,234587,14,85.467,90.807,1,1,0,3,0
3358,234587,15,14.578,17.634,1,1,0,2,0
3359,234587,16,16.763,22.034,1,1,0,1,0
3360,234587,17,21.034,26.663,0,-1,0,-1,0
3361,234587,18,25.663,29.576,0,-1,0,-2,0
3362,234587,19,28.576,32.151,1,1,0,1,0
3363,234587,20,31.779,37.608,1,0,0,0,0
3364,234587,21,36.967,39.105,1,0,0,0,0
3365,236021,0,0.77,5.641,1,0,0,0,1
3366,236021,1,6.217,13.842,1,1,0,1,1
3367,236021,2,70.361,76.36,0,-1,1,-1,1
3368,236021,3,75.4,78.016,1,1,0,1,1
3369,236021,4,77.306,80.221,1,1,0,2,1
3370,236021,5,13.541,29.437,1,0,0,0,1
3371,236021,6,28.437,32.709,1,0,0,0,1
3372,236021,7,31.709,54.819,1,1,0,1,1
3373,236021,8,53.819,57.094,0,-1,3,-1,1
3374,236021,9,56.453,59.419,0,-1,1,-2,1
3375,236021,10,58.498,62.322,0,-1,1,-2,1
3376,236021,11,62.908,67.131,0,-1,1,-2,1
3377,236021,12,66.171,71.042,0,-1,5,-1,1
3378,236399,0,0.0,2.917,1,0,0,0,0
3379,236399,1,2.027,7.926,1,0,0,0,0
3380,236399,2,43.143,54.35,1,1,0,1,0
3381,236399,3,53.929,61.364,1,0,0,0,0
3382,236399,4,61.941,67.47,1,1,0,1,0
3383,236399,5,8.801,13.014,0,-1,4,-2,0
3384,236399,6,12.403,15.289,0,-1,4,-2,0
3385,236399,7,15.466,18.611,0,-1,0,-1,0
3386,236399,8,17.661,21.515,1,1,0,1,0
3387,236399,9,21.083,27.92,0,-1,1,-1,0
3388,236399,10,28.267,33.647,1,0,1,0,0
3389,236399,11,33.675,37.927,1,0,4,0,0
3390,236399,12,37.466,42.228,0,-1,1,-2,0
3391,236442,0,0.0,1.74,1,1,2,1,2
3392,236442,1,0.74,6.379,1,1,0,1,2
3393,236442,2,58.349,67.65,0,-1,4,-2,2
3394,236442,3,66.999,68.807,1,1,0,1,2
3395,236442,4,6.497,14.391,0,-1,1,-2,2
3396,236442,5,13.391,16.845,0,-1,0,-2,2
3397,236442,6,16.813,21.854,0,-1,1,-2,2
3398,236442,7,21.024,26.823,0,-1,1,-2,2
3399,236442,8,27.639,42.377,1,0,0,0,2
3400,236442,9,41.507,44.912,1,1,1,1,2
3401,236442,10,45.239,52.873,0,-1,1,-1,2
3402,236442,11,51.873,58.78,0,-1,1,-1,2
3403,23656,0,0.0,4.394,1,1,0,1,2
3404,23656,1,3.473,7.896,1,0,2,0,2
3405,23656,2,42.974,47.436,0,-1,1,-2,2
3406,23656,3,47.444,49.721,1,0,1,0,2
3407,23656,4,49.678,56.775,0,-1,1,-2,2
3408,23656,5,56.613,59.478,0,-1,2,-1,2
3409,23656,6,58.818,62.152,0,-1,2,-1,2
3410,23656,7,62.12,68.368,1,1,2,1,2
3411,23656,8,68.615,77.368,0,-1,2,-2,2
3412,23656,9,77.914,80.141,1,0,1,0,2
3413,23656,10,82.654,86.038,0,-1,2,-3,2
3414,23656,11,85.577,87.086,0,-1,2,-1,2
3415,23656,12,8.572,13.273,1,1,2,1,2
3416,23656,13,86.265,88.752,1,0,0,0,2
3417,23656,14,88.281,91.416,0,-1,1,-1,2
3418,23656,15,12.792,16.736,0,-1,1,-1,2
3419,23656,16,16.175,19.689,0,-1,2,-2,2
3420,23656,17,19.218,21.195,0,-1,1,-1,2
3421,23656,18,21.253,25.156,0,-1,2,-2,2
3422,23656,19,24.156,37.658,0,-1,2,-2,2
3423,23656,20,36.987,39.115,0,-1,2,-2,2
3424,23656,21,38.324,42.377,0,-1,2,-2,2
3425,236696,0,0.0,1.59,1,1,2,1,0
3426,236696,1,0.71,2.757,1,0,2,0,0
3427,236696,2,35.002,44.732,0,-1,1,-2,0
3428,236696,3,45.877,48.633,0,-1,2,-2,0
3429,236696,4,49.309,51.487,0,-1,2,-2,0
3430,236696,5,50.576,54.27,0,-1,2,-3,0
3431,236696,6,54.148,62.761,0,-1,4,-2,0
3432,236696,7,62.649,64.776,1,0,2,0,0
3433,236696,8,1.847,5.83,1,0,2,0,0
3434,236696,9,6.227,8.315,0,-1,2,-3,0
3435,236696,10,7.494,10.54,0,-1,2,-3,0
3436,236696,11,10.368,25.775,1,0,0,0,0
3437,236696,12,25.294,29.517,1,0,4,0,0
3438,236696,13,29.125,31.003,0,-1,4,-3,0
3439,236696,14,30.293,32.23,0,-1,2,-3,0
3440,236696,15,31.23,33.877,0,-1,2,-2,0
3441,237009,0,0.0,2.797,1,1,2,1,1
3442,237009,1,1.947,7.816,1,0,2,0,1
3443,237009,2,51.235,53.602,1,0,2,0,1
3444,237009,3,54.019,56.645,0,-1,2,-3,1
3445,237009,4,57.231,67.959,0,-1,2,-3,1
3446,237009,5,8.462,11.847,0,-1,1,-1,1
3447,237009,6,12.403,15.389,0,-1,0,-1,1
3448,237009,7,15.356,20.607,1,1,0,1,1
3449,237009,8,20.824,31.911,0,-1,2,-3,1
3450,237009,9,31.3,36.122,0,-1,2,-3,1
3451,237009,10,37.087,39.993,0,-1,1,-3,1
3452,237009,11,38.993,46.418,0,-1,2,-1,1
3453,237009,12,46.805,52.045,1,0,2,0,1
3454,237363,0,0.301,5.481,1,1,2,1,2
3455,237363,1,8.183,11.787,1,1,0,2,2
3456,237363,2,63.527,67.6,1,0,2,0,2
3457,237363,3,67.089,76.25,0,-1,3,-2,2
3458,237363,4,76.148,80.551,0,-1,2,-3,2
3459,237363,5,79.551,84.122,0,-1,2,-3,2
3460,237363,6,10.837,24.797,1,1,0,2,2
3461,237363,7,24.346,38.746,0,-1,1,-1,2
3462,237363,8,39.152,41.539,1,0,0,0,2
3463,237363,9,40.868,45.241,0,-1,2,-1,2
3464,237363,10,44.241,52.724,0,-1,4,-3,2
3465,237363,11,52.293,62.661,0,-1,2,-2,2
3466,237363,12,61.661,63.759,0,-1,1,-3,2
3467,237363,13,62.759,64.527,0,-1,2,-2,2
3468,238023,0,0.71,2.089,1,0,2,0,0
3469,238023,1,1.707,6.1,1,0,2,0,0
3470,238023,2,23.698,27.282,0,-1,2,-2,0
3471,238023,3,27.2,29.267,0,-1,4,-2,0
3472,238023,4,30.432,34.425,1,0,0,0,0
3473,238023,5,33.775,47.805,0,-1,2,-1,0
3474,238023,6,47.354,65.744,0,-1,2,-2,0
3475,238023,7,65.253,67.221,0,-1,1,-2,0
3476,238023,8,66.221,76.48,1,0,2,0,0
3477,238023,9,75.929,80.231,1,0,2,0,0
3478,238023,10,81.436,85.859,0,-1,2,-2,0
3479,238023,11,84.859,88.752,0,-1,0,-1,0
3480,238023,12,5.559,11.857,1,0,2,0,0
3481,238023,13,90.386,94.459,0,-1,2,-1,0
3482,238023,14,93.459,95.337,0,-1,2,-3,0
3483,238023,15,94.417,102.042,0,-1,2,-1,0
3484,238023,16,102.409,104.047,0,-1,2,-3,0
3485,238023,17,103.337,105.953,0,-1,2,-2,0
3486,238023,18,105.372,108.008,1,0,0,0,0
3487,238023,19,107.577,109.116,0,-1,0,-2,0
3488,238023,20,108.116,110.732,0,-1,4,-2,0
3489,238023,21,110.011,111.75,0,-1,2,-2,0
3490,238023,22,111.927,115.671,0,-1,2,-2,0
3491,238023,23,12.114,14.102,1,0,2,0,0
3492,238023,24,116.517,126.297,0,-1,2,-2,0
3493,238023,25,126.085,137.79,0,-1,2,-2,0
3494,238023,26,137.299,143.348,1,1,0,1,0
3495,238023,27,144.473,148.546,0,-1,2,-2,0
3496,238023,28,147.965,149.663,1,0,0,0,0
3497,238023,29,148.663,151.679,1,1,2,1,0
3498,238023,30,150.679,153.485,1,0,2,0,0
3499,238023,31,154.291,163.422,0,-1,1,-3,0
3500,238023,32,162.981,166.316,0,-1,0,-1,0
3501,238023,33,15.097,16.356,0,-1,2,-3,0
3502,238023,34,15.356,17.145,0,-1,2,-2,0
3503,238023,35,16.145,18.332,1,1,0,2,0
3504,238023,36,17.332,21.694,1,1,0,2,0
3505,238023,37,20.694,23.121,0,-1,0,-2,0
3506,238023,38,22.301,24.598,0,-1,2,-3,0
3507,238039,0,0.53,3.665,1,0,0,0,0
3508,238039,1,3.064,7.616,1,0,0,0,0
3509,238039,2,64.944,71.88,0,-1,0,-1,0
3510,238039,3,71.379,79.104,0,-1,0,-2,0
3511,238039,4,78.732,85.25,0,-1,0,-1,0
3512,238039,5,8.013,20.776,1,1,0,1,0
3513,238039,6,20.086,24.249,1,0,0,0,0
3514,238039,7,24.216,33.547,1,0,0,0,0
3515,238039,8,33.964,37.189,1,0,0,0,0
3516,238039,9,36.568,41.37,1,0,0,0,0
3517,238039,10,40.878,44.463,0,-1,4,-1,0
3518,238039,11,43.712,64.208,1,0,0,0,0
3519,238039,12,63.557,65.595,1,1,0,1,0
3520,238060,0,0.46,3.146,1,1,0,1,0
3521,238060,1,2.146,8.814,1,0,0,0,0
3522,238060,2,81.217,83.853,0,-1,4,-2,0
3523,238060,3,82.853,86.248,0,-1,0,-2,0
3524,238060,4,86.475,90.119,0,-1,0,-2,0
3525,238060,5,89.468,104.097,0,-1,0,-1,0
3526,238060,6,103.157,105.504,1,0,0,0,0
3527,238060,7,104.504,114.483,0,-1,0,-2,0
3528,238060,8,113.912,117.656,0,-1,1,-3,0
3529,238060,9,118.652,122.944,0,-1,4,-3,0
3530,238060,10,122.323,131.335,0,-1,0,-1,0
3531,238060,11,7.893,18.751,1,0,0,0,0
3532,238060,12,18.649,22.912,1,1,0,2,0
3533,238060,13,22.351,32.939,1,0,0,0,0
3534,238060,14,32.278,39.733,1,0,0,0,0
3535,238060,15,40.12,47.396,1,0,0,0,0
3536,238060,16,46.835,68.438,0,-1,0,-1,0
3537,238060,17,67.967,77.408,0,-1,4,-1,0
3538,238060,18,76.817,81.219,0,-1,4,-3,0
3539,238063,0,0.58,1.849,1,1,0,1,2
3540,238063,1,0.849,4.164,1,1,0,2,2
3541,238063,2,56.563,65.375,1,0,0,0,2
3542,238063,3,64.375,71.312,0,-1,0,-1,2
3543,238063,4,70.621,80.271,1,1,0,2,2
3544,238063,5,79.531,87.235,0,-1,0,-1,2
3545,238063,6,86.834,91.556,0,-1,0,-1,2
3546,238063,7,91.194,95.976,0,-1,1,-2,2
3547,238063,8,95.235,110.413,0,-1,0,-1,2
3548,238063,9,109.413,113.067,1,1,0,1,2
3549,238063,10,3.793,8.604,1,0,0,0,2
3550,238063,11,8.542,18.053,0,-1,1,-1,2
3551,238063,12,18.829,31.532,1,0,0,0,2
3552,238063,13,31.729,36.83,1,1,0,2,2
3553,238063,14,37.466,40.013,1,1,0,2,2
3554,238063,15,39.362,42.737,0,-1,0,-1,2
3555,238063,16,42.136,47.276,1,1,0,1,2
3556,238063,17,47.683,57.154,1,1,0,1,2
3557,238100,0,0.0,11.697,1,0,2,0,0
3558,238100,1,11.515,16.736,0,-1,2,-1,0
3559,238100,2,66.81,74.923,0,-1,2,-2,0
3560,238100,3,16.574,24.358,0,-1,0,-1,0
3561,238100,4,24.386,28.239,0,-1,2,-2,0
3562,238100,5,27.239,40.272,1,0,1,0,0
3563,238100,6,40.08,43.644,0,-1,0,-2,0
3564,238100,7,43.413,46.598,0,-1,4,-2,0
3565,238100,8,46.645,60.905,0,-1,2,-2,0
3566,238100,9,60.294,66.443,0,-1,2,-1,0
3567,238100,10,65.443,67.361,0,-1,2,-1,0
3568,238645,0,0.59002267574,2.46802721088,1,1,0,1,0
3569,238645,1,1.46802721088,3.0566893424,1,0,0,0,0
3570,238645,2,31.8290249433,34.6848072562,0,-1,0,-3,0
3571,238645,3,33.714739229,35.4231292517,0,-1,4,-2,0
3572,238645,4,35.2612244898,41.5691609977,1,0,0,0,0
3573,238645,5,40.9183673469,42.4671201814,1,0,0,0,0
3574,238645,6,41.6766439909,47.5256235828,1,0,0,0,0
3575,238645,7,46.5256235828,49.9501133787,1,0,0,0,0
